work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,142200,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,155000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Analyst,64000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,235000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,185000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,174500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,113000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,143100,CA,0,CA,M
2023,Senior-level/Expert,Full-Time,Data Scientist,113000,CA,0,CA,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,184000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Applied Scientist,142000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,140000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,120000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,174500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,113000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,180560,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,115440,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,140000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,120000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Research Scientist,248100,US,0,US,M
2023,Senior-level/Expert,Full-Time,Research Scientist,145900,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Scientist,120000,CA,0,CA,M
2023,Senior-level/Expert,Full-Time,Data Scientist,110000,CA,0,CA,M
2023,Senior-level/Expert,Full-Time,Data Engineer,291500,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,180000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,75344,GB,100,GB,M
2023,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,63192,GB,100,GB,M
2023,Senior-level/Expert,Full-Time,Data Engineer,161800,US,0,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,141600,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,58331,GB,100,GB,M
2023,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,46178,GB,100,GB,M
2023,Senior-level/Expert,Full-Time,Data Engineer,166000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,128000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,170000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Architect,110000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,160000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,75000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,236000,US,100,US,M
2023,Senior-level/Expert,Full-Time,Data Engineer,182000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,14307,IN,100,IN,L
2022,Entry-level/Junior,Full-Time,Data Scientist,130000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,150000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Analyst,100000,US,0,US,M
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,261500,US,0,US,L
2023,Senior-level/Expert,Full-Time,Machine Learning Engineer,134500,US,0,US,L
2022,Mid-level/Intermediate,Full-Time,Data Scientist,13989,IN,100,IN,L
2023,Mid-level/Intermediate,Full-Time,Data Scientist,130000,US,0,US,M
2023,Mid-level/Intermediate,Full-Time,Data Scientist,90000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,160000,US,0,US,M
2023,Entry-level/Junior,Full-Time,Data Engineer,135000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,125000,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,175000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,155000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,153600,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,106800,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,150000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,140000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,122000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,94500,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,170000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,130000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,145000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,128000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,145000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,100000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,175000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,120000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,145000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,115000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Applied Scientist,150000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,150000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,100000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,150000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,127500,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,126500,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,51000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,260000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,175000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Scientist,40000,AU,100,PK,M
2022,Entry-level/Junior,Full-Time,Research Engineer,40000,PK,100,AU,M
2022,Senior-level/Expert,Full-Time,Data Engineer,250000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,63000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,210000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,160000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,272550,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,198200,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,94560,FR,100,FR,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,52533,FR,100,FR,M
2022,Senior-level/Expert,Full-Time,Data Scientist,220000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,146000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,150000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,100000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,248400,CA,100,CA,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,183600,CA,100,CA,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,150000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,150000,US,100,US,M
2022,Entry-level/Junior,Full-Time,Machine Learning Engineer,40000,PK,100,AU,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,56723,IN,0,IN,L
2022,Mid-level/Intermediate,Full-Time,Data Engineer,120000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,95000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Engineer,160000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Engineer,135000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Scientist,24165,IT,50,IT,M
2022,Senior-level/Expert,Full-Time,Data Engineer,216000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,144000,US,100,US,M
2022,Entry-level/Junior,Full-Time,Data Engineer,85000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Engineer,65000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,149000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,119000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,140000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,120000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,150000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,110000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,246000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,201000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,190000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,155000,US,0,US,M
2022,Senior-level/Expert,Full-Time,ML Engineer,235000,US,100,US,M
2022,Senior-level/Expert,Full-Time,ML Engineer,185000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,190000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,160000,US,100,US,M
2022,Entry-level/Junior,Full-Time,Data Analyst,100000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,130000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,115000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,92350,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,67723,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,105000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,70000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,204500,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,142200,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,192000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,164000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,185900,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,129300,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,130000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,75000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,175000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Science Manager,120000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,167500,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,106500,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,75000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,60000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Applied Scientist,184000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Applied Scientist,142000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,145000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,100000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Machine Learning Engineer,10000,MA,50,MA,S
2022,Mid-level/Intermediate,Full-Time,Data Scientist,31795,IN,100,US,M
2022,Mid-level/Intermediate,Full-Time,Applied Scientist,44365,PL,100,PL,S
2022,Senior-level/Expert,Full-Time,Data Engineer,175000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,120000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,175000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,120000,US,0,US,M
2022,Executive-level/Director,Full-Time,Data Engineer,200000,US,0,US,M
2022,Executive-level/Director,Full-Time,Data Engineer,145000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,92350,GB,100,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,73880,GB,100,GB,M
2022,Senior-level/Expert,Full-Time,Data Engineer,145000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,100000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Applied Scientist,192000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Applied Scientist,164000,US,100,US,M
2022,Executive-level/Director,Full-Time,Data Engineer,310000,US,100,US,M
2022,Executive-level/Director,Full-Time,Data Engineer,239000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,120000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,95000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,145000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,135000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,100000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,78000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,73546,ES,0,ES,M
2022,Senior-level/Expert,Full-Time,Data Engineer,36773,ES,0,ES,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,160000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,120000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,190000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,150000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,35610,IN,50,IN,L
2022,Senior-level/Expert,Full-Time,Data Scientist,125000,CO,100,CO,L
2022,Senior-level/Expert,Full-Time,Data Engineer,120000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,95000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,150000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,100000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,47280,ES,0,ES,M
2022,Senior-level/Expert,Full-Time,Data Scientist,37824,ES,0,ES,M
2022,Senior-level/Expert,Full-Time,Data Analyst,115934,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,81666,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,175000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,140000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,120000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,95000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Research Engineer,249500,US,0,US,M
2022,Senior-level/Expert,Full-Time,Research Engineer,149850,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Analytics Engineer,122500,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Analytics Engineer,100000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,249500,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,149850,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Analyst,55000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Analyst,48000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Research Scientist,249500,US,0,US,M
2022,Senior-level/Expert,Full-Time,Research Scientist,149850,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Applied Scientist,58837,FR,100,FR,S
2022,Senior-level/Expert,Full-Time,Data Engineer,190000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,120000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,127000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,104000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,210000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,150000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,210000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,150000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,210000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,130000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,182750,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,161500,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,102640,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,66100,US,100,US,M
2022,Senior-level/Expert,Full-Time,Research Scientist,210000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Research Scientist,150000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,198800,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,122600,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,130000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,80000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,136000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,104000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,150000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,100000,US,100,US,M
2022,Entry-level/Junior,Full-Time,Data Engineer,160000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Engineer,135000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,216000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,144000,US,100,US,M
2022,Executive-level/Director,Full-Time,Data Scientist,159000,US,100,US,M
2022,Executive-level/Director,Full-Time,Data Scientist,130000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,115934,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,81666,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,215000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,150000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,246000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,201000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,187000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,153000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,255000,MX,100,MX,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,185000,MX,100,MX,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,430967,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,55410,GB,0,GB,M
2022,Senior-level/Expert,Full-Time,Data Analyst,50432,ES,0,ES,M
2022,Senior-level/Expert,Full-Time,Data Analyst,39925,ES,0,ES,M
2022,Senior-level/Expert,Full-Time,Data Analyst,169000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,110600,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Analyst,60938,DE,0,DE,L
2022,Senior-level/Expert,Full-Time,Data Engineer,140000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,120000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,75000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,60000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Research Scientist,10000,CA,50,AL,S
2022,Entry-level/Junior,Full-Time,Data Analyst,50000,US,50,US,L
2022,Mid-level/Intermediate,Full-Time,Research Engineer,134000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Research Engineer,124000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,166700,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,119000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Scientist,124234,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Scientist,74540,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,100000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,65000,US,100,US,M
2021,Mid-level/Intermediate,Full-Time,Data Analyst,16904,IN,50,IN,L
2022,Entry-level/Junior,Full-Time,Data Scientist,200000,CA,50,CA,L
2022,Entry-level/Junior,Full-Time,Machine Learning Engineer,12000,AR,100,AR,L
2022,Senior-level/Expert,Full-Time,Data Engineer,220000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,146000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,68293,ES,0,ES,M
2022,Senior-level/Expert,Full-Time,Data Engineer,36773,ES,0,ES,M
2022,Senior-level/Expert,Full-Time,Data Analyst,110000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,70000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Analyst,50000,US,50,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,120000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,95000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,150000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,100000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,47280,ES,0,ES,M
2022,Senior-level/Expert,Full-Time,Data Scientist,37824,ES,0,ES,M
2022,Senior-level/Expert,Full-Time,Data Architect,190000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Architect,135000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,128000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,81500,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,173000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,110000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,192000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,120000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,115934,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,81666,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,120000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,95000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,190000,US,100,US,L
2022,Senior-level/Expert,Full-Time,Data Engineer,194000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,129400,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,201000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,89200,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,165000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,125000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Applied Scientist,230000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Applied Scientist,196000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,130000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,90000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Research Scientist,150000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Research Scientist,100000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,230000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Machine Learning Engineer,150000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,153600,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,106800,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Research Scientist,130000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Research Scientist,100000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,216000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,144000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,180000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,120000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Engineer,160000,US,0,US,M
2022,Entry-level/Junior,Full-Time,Data Engineer,135000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,192500,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,140000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,152500,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,130000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,65000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,55000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,178750,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,160000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,63040,FR,100,FR,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,52533,FR,100,FR,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,165000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,135000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Analytics Engineer,170000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Analytics Engineer,125000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,105000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,70000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,130000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,95000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,203500,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,152000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,197430,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,134760,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,120000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,197000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,99000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,220000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,162000,US,100,US,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,110446,LT,0,LT,M
2022,Mid-level/Intermediate,Full-Time,Data Engineer,79178,LT,0,LT,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,70186,GB,0,GB,M
2022,Mid-level/Intermediate,Full-Time,Data Scientist,51716,GB,0,GB,M
2022,Senior-level/Expert,Full-Time,Data Architect,149040,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Architect,113900,US,100,US,M
2020,Mid-level/Intermediate,Full-Time,Data Analyst,95000,US,0,US,M
2021,Senior-level/Expert,Full-Time,Data Analyst,115000,US,100,US,S
2022,Senior-level/Expert,Full-Time,Data Analyst,171000,US,100,AU,L
2022,Entry-level/Junior,Full-Time,Analytics Engineer,13000,AR,100,AR,S
2022,Senior-level/Expert,Full-Time,Data Engineer,100000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,78000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,120000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,95000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,110000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Analyst,70000,US,0,US,M
2022,Entry-level/Junior,Freelance,Analytics Engineer,50000,BE,100,US,S
2022,Senior-level/Expert,Full-Time,Data Scientist,185900,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Scientist,129300,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,150000,US,0,US,M
2022,Mid-level/Intermediate,Full-Time,Data Analyst,100000,US,0,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,230000,US,100,US,M
2022,Senior-level/Expert,Full-Time,Data Engineer,154600,US,100,US,M
2022,Senior-level/Expert,Full-Time,Machine Learning Engineer,204500,US,0,US,M
